mProjectPP 3 1024 27 1807 1780 1024
mProjectPP 1 1024 41 1829 1788 1024
mProjectPP 4 1024 0 1860 1860 1024
mProjectPP 2 1024 29 2311 2282 1024
mDiffFit 12 1024 2011 2942 931 1024
mProjectPP 6 1024 1137 3139 2002 1024
mProjectPP 10 1024 1331 3417 2086 1024
mProjectPP 7 1024 1337 3464 2127 1024
mProjectPP 8 1024 1414 3489 2075 1024
mProjectPP 5 1024 1300 3550 2250 1024
mDiffFit 16 1024 2051 3572 1521 1024
mProjectPP 9 1024 1414 3587 2173 1024
mDiffFit 14 1024 2547 3689 1142 1024
mDiffFit 11 1024 2565 3738 1173 1024
mDiffFit 23 1024 3834 4846 1012 1024
mDiffFit 27 1024 3915 4853 938 1024
mDiffFit 20 1024 3827 4903 1076 1024
mDiffFit 26 1024 3829 4981 1152 1024
mDiffFit 13 1024 3914 5028 1114 1024
mDiffFit 18 1024 3865 5036 1171 1024
mDiffFit 17 1024 3924 5199 1275 1024
mDiffFit 15 1024 3878 5386 1508 1024
mDiffFit 22 1024 3878 5544 1666 1024
mDiffFit 25 1024 4833 6148 1315 1024
mDiffFit 19 1024 4852 6232 1380 1024
mDiffFit 24 1024 4783 6245 1462 1024
mDiffFit 21 1024 3859 7045 3186 1024
mConcatFit 28 1024 7244 7864 620 1024
mBgModel 29 1024 8068 11547 3479 1024
mBackground 31 1024 11809 12681 872 1024
mBackground 34 1024 11796 12696 900 1024
mBackground 30 1024 11759 12728 969 1024
mBackground 37 1024 11830 12770 940 1024
mBackground 32 1024 11801 12781 980 1024
mBackground 36 1024 11845 12886 1041 1024
mBackground 39 1024 12023 13028 1005 1024
mBackground 33 1024 11803 13283 1480 1024
mBackground 35 1024 11810 14406 2596 1024
mBackground 38 1024 11860 14547 2687 1024
mImgtbl 40 1024 14848 16286 1438 1024
mAdd 41 1024 16516 20235 3719 1024
mShrink 42 1024 20496 21442 946 1024
mJPEG 43 1024 21686 22702 1016 1024
mProjectPP 1 1024 8 1762 1754 1024
mProjectPP 2 1024 0 1781 1781 1024
mProjectPP 3 1024 85 1816 1731 1024
mProjectPP 4 1024 5 1812 1807 1024
mProjectPP 9 1024 98 1840 1742 1024
mProjectPP 6 1024 57 1884 1827 1024
mProjectPP 8 1024 70 1882 1812 1024
mProjectPP 10 1024 84 1894 1810 1024
mProjectPP 7 1024 72 1902 1830 1024
mProjectPP 5 1024 55 1948 1893 1024
